日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,sector
2023-05-15,9635.57,9672.79,9823.79,9552.55,86101212,10596933519844.22,2.84,0.51,49.56,4.39,Semiconductor
2023-05-16,10130.24,10065.18,10170.31,9904.9,145340626,12565299669144.96,2.68,4.06,392.4,1.1,Semiconductor
2023-05-17,10080.01,10189.68,10211.03,10054.85,31062259,2667672633308.38,1.55,1.24,124.5,3.23,Semiconductor
2023-05-18,10023.73,10133.08,10236.27,10000.73,123488228,15980633636458.9,2.36,-0.56,-56.6,3.95,Semiconductor
2023-05-19,10088.32,10124.03,10308.66,10050.17,23355136,3040727968288.5,2.57,-0.09,-9.05,4.72,Semiconductor
2023-05-22,10581.22,10416.11,10680.39,10414.78,103299502,10107276806653.74,2.55,2.89,292.08,0.95,Semiconductor
2023-05-23,10801.97,10848.76,10965.05,10733.33,117463824,18733129264594.95,2.16,4.15,432.65,1.58,Semiconductor
2023-05-24,10995.45,11030.51,11275.4,10914.56,120545137,17970145929722.18,3.31,1.68,181.75,2.1,Semiconductor
2023-05-25,10940.09,10913.71,11027.97,10894.27,87261420,12194780963153.47,1.23,-1.06,-116.8,2.93,Semiconductor
2023-05-26,10850.88,10769.59,10857.69,10763.37,38549303,5513505289337.91,0.88,-1.32,-144.12,2.34,Semiconductor
2023-05-29,10323.56,10216.12,10341.06,10143.37,95395287,10606441809324.27,1.95,-5.14,-553.47,4.38,Semiconductor
2023-05-30,10227.3,10324.47,10560.94,10194.48,38503009,4448084377656.46,3.59,1.06,108.35,4.78,Semiconductor
2023-05-31,10405.85,10414.3,10487.43,10226.43,41064358,6026325785737.8,2.55,0.87,89.83,0.82,Semiconductor
2023-06-01,10133.97,10114.89,10153.41,9891.7,52266561,4323433629910.8,2.65,-2.87,-299.41,3.65,Semiconductor
2023-06-02,10281.92,10253.94,10356.75,10228.65,54675402,7634184269194.82,1.25,1.37,139.05,1.01,Semiconductor
2023-06-05,10465.65,10390.09,10506.7,10304.7,74057443,8566419432489.86,1.96,1.33,136.15,4.54,Semiconductor
2023-06-06,10032.27,9963.64,10089.01,9958.83,46376329,5197339209627.03,1.31,-4.1,-426.45,1.14,Semiconductor
2023-06-07,9880.97,9878.86,9945.94,9753.18,77427128,7863007425301.27,1.98,-0.85,-84.78,4.96,Semiconductor
2023-06-08,10373.0,10273.55,10400.07,10268.53,33060197,4160490492834.06,1.28,4.0,394.69,2.42,Semiconductor
2023-06-09,10178.71,10096.55,10198.74,10056.39,66946661,8604397041603.22,1.42,-1.72,-177.0,2.22,Semiconductor
2023-06-12,10182.0,10106.58,10259.83,10032.15,57297718,5284302397952.13,2.27,0.1,10.04,3.14,Semiconductor
2023-06-13,10111.93,10157.04,10197.71,9979.79,109006117,13241890929767.15,2.18,0.5,50.46,2.27,Semiconductor
2023-06-14,10215.44,10154.63,10549.0,10068.02,114631802,13100594087605.44,4.78,-0.02,-2.41,1.56,Semiconductor
2023-06-15,10460.22,10355.53,10665.42,10332.93,60310729,8414779972145.62,3.22,1.98,200.9,3.33,Semiconductor
2023-06-16,10585.99,10631.88,10691.51,10508.23,24649239,3096856884936.36,1.74,2.67,276.35,3.78,Semiconductor
2023-06-19,11025.82,11013.65,11146.84,10802.62,31417135,3808617293077.21,3.19,3.59,381.77,4.75,Semiconductor
2023-06-20,11066.04,10922.48,11146.81,10698.29,115164498,14720385561562.72,4.19,-0.83,-91.17,2.34,Semiconductor
2023-06-21,11125.08,11088.16,11171.76,11056.83,61118285,7748677888615.65,1.04,1.52,165.68,3.68,Semiconductor
2023-06-22,11346.06,11354.44,11430.55,11116.41,157443517,26004074105823.76,2.83,2.4,266.28,4.25,Semiconductor
2023-06-23,11461.51,11322.5,11530.86,11197.34,102805198,11853377907827.58,2.98,-0.28,-31.94,4.24,Semiconductor
2023-06-26,11056.29,11100.16,11168.22,11010.05,74595117,6840621981884.87,1.44,-1.96,-222.33,0.65,Semiconductor
2023-06-27,10991.47,11150.34,11293.71,10987.72,70018838,9863770496253.26,2.78,0.45,50.17,2.1,Semiconductor
2023-06-28,10895.02,10966.8,11127.97,10836.72,36967687,4956995062166.91,2.69,-1.65,-183.54,0.56,Semiconductor
2023-06-29,10858.67,10756.03,11219.99,10744.24,47886444,7401418493326.69,4.43,-1.92,-210.76,3.02,Semiconductor
2023-06-30,10875.07,10827.71,10930.54,10821.95,80852607,7723500248504.57,1.0,0.67,71.68,4.39,Semiconductor
2023-07-03,10782.19,10776.03,11004.46,10574.47,55254321,6941740643015.82,4.07,-0.48,-51.68,4.17,Semiconductor
2023-07-04,10930.95,10834.38,11032.94,10729.32,82982492,8141377960698.18,2.83,0.54,58.35,4.15,Semiconductor
2023-07-05,10383.74,10369.21,10528.92,10356.1,109849212,12745921891785.66,1.67,-4.29,-465.17,2.08,Semiconductor
2023-07-06,10304.15,10323.43,10378.56,10252.65,60019003,8423850186900.44,1.23,-0.44,-45.78,0.71,Semiconductor
2023-07-07,9743.12,9675.25,9746.28,9586.83,52916622,7168616797910.11,1.66,-6.28,-648.18,1.28,Semiconductor
2023-07-10,9366.7,9396.86,9427.0,9354.02,41944009,5453750172832.38,0.78,-2.88,-278.39,3.52,Semiconductor
2023-07-11,9416.78,9378.16,9509.53,9343.38,99676748,11060210906443.75,1.78,-0.2,-18.7,1.1,Semiconductor
2023-07-12,9636.63,9701.4,9795.3,9477.93,95702037,11547721363449.98,3.35,3.45,323.24,1.06,Semiconductor
2023-07-13,9764.81,9852.08,9856.39,9673.99,195983208,22901622313636.06,1.89,1.55,150.68,2.09,Semiconductor
2023-07-14,9810.05,9881.91,9946.88,9800.7,71730729,8455462208142.19,1.49,0.3,29.83,0.93,Semiconductor
2023-07-17,9780.46,9782.61,9796.49,9760.12,62562766,8688368012620.04,0.37,-1.0,-99.3,1.98,Semiconductor
2023-07-18,9665.96,9718.86,9810.06,9622.58,82942890,7629759351973.67,1.95,-0.65,-63.75,4.86,Semiconductor
2023-07-19,10026.57,10079.06,10158.92,9868.68,56855441,6344433817750.28,2.94,3.71,360.2,0.59,Semiconductor
2023-07-20,9759.27,9771.87,9822.21,9748.98,42175167,5057018490099.03,0.75,-3.05,-307.19,4.24,Semiconductor
2023-07-21,9572.43,9578.24,9753.84,9533.52,68640287,8781905381465.06,2.31,-1.98,-193.63,4.97,Semiconductor
2023-07-24,9740.54,9869.12,9874.72,9734.1,82549264,10862429672728.88,1.44,3.04,290.88,2.46,Semiconductor
2023-07-25,9571.81,9779.02,9790.21,9545.04,85330811,7360477364187.35,2.57,-0.91,-90.1,4.74,Semiconductor
2023-07-26,10349.51,10314.85,10535.38,10290.49,81983885,8078822417928.56,2.38,5.48,535.84,1.68,Semiconductor
2023-07-27,10531.8,10519.49,10590.22,10427.09,111768963,16908064997033.68,1.56,1.98,204.64,4.92,Semiconductor
2023-07-28,10739.89,10864.94,10914.46,10725.81,85178524,9719765282529.83,1.76,3.28,345.45,4.38,Semiconductor
2023-07-31,10413.85,10375.83,10495.61,10350.39,75172819,6254652730829.39,1.4,-4.5,-489.11,4.48,Semiconductor
2023-08-01,10498.62,10460.45,10522.66,10442.67,34872425,3428424467884.19,0.77,0.82,84.62,1.09,Semiconductor
2023-08-02,10190.96,10216.9,10301.02,9992.14,74249331,11217282268252.05,3.09,-2.33,-243.55,4.42,Semiconductor
2023-08-03,10598.38,10426.77,10690.57,10415.21,60283842,6391405105782.95,2.64,2.05,209.87,4.74,Semiconductor
2023-08-04,10435.88,10325.8,10441.33,10224.37,37475308,4758090753212.89,2.12,-0.97,-100.97,4.19,Semiconductor
2023-08-07,10360.53,10395.38,10493.05,10353.35,84345751,11474363962780.1,1.35,0.67,69.58,0.91,Semiconductor
2023-08-08,10046.38,10078.58,10160.56,9923.19,85079663,10740894796894.07,2.39,-3.05,-316.79,0.88,Semiconductor
2023-08-09,9480.54,9598.08,9653.17,9475.23,81222415,8297028919167.96,1.88,-4.77,-480.51,2.11,Semiconductor
2023-08-10,9742.54,9643.34,9822.96,9611.26,86685525,9206102077713.15,2.2,0.47,45.26,3.67,Semiconductor
2023-08-11,9588.67,9568.83,9623.93,9501.71,69856718,9268615564090.98,1.29,-0.77,-74.51,0.56,Semiconductor
2023-08-14,9398.67,9334.14,9399.61,9303.89,58039601,6847443582807.27,1.03,-2.45,-234.69,4.78,Semiconductor
2023-08-15,8739.67,8899.19,8932.49,8702.92,159096483,11558904974888.1,2.64,-4.66,-434.95,2.86,Semiconductor
2023-08-16,8290.88,8237.08,8332.21,8232.53,70711422,5489179928021.3,1.21,-7.44,-662.11,2.11,Semiconductor
2023-08-17,8326.15,8361.95,8364.94,8273.11,18415607,1540533141459.45,1.11,1.52,124.87,3.03,Semiconductor
2023-08-18,8347.18,8306.41,8410.86,8267.96,19504284,1710574098395.31,1.73,-0.66,-55.54,3.72,Semiconductor
2023-08-21,8205.89,8170.12,8259.8,8133.52,119936364,11796219109428.29,1.55,-1.64,-136.29,1.73,Semiconductor
2023-08-22,8221.46,8222.89,8270.63,8217.57,26245422,2280189842171.77,0.65,0.65,52.77,1.81,Semiconductor
2023-08-23,8411.0,8460.56,8522.17,8316.86,50014918,5828981942826.36,2.47,2.89,237.67,2.61,Semiconductor
2023-08-24,8557.22,8528.65,8610.91,8452.1,35751322,3450624435236.64,1.88,0.8,68.09,3.51,Semiconductor
2023-08-25,8367.92,8427.09,8483.06,8258.7,56441411,5477077711977.93,2.72,-1.19,-101.56,3.68,Semiconductor
2023-08-28,9013.33,8934.48,9168.18,8776.74,79642225,7821293678193.56,4.46,6.02,507.39,1.96,Semiconductor
2023-08-29,8726.68,8779.91,8827.19,8656.97,47094730,4206515645880.59,1.97,-1.73,-154.58,1.95,Semiconductor
2023-08-30,8439.37,8437.76,8470.1,8382.64,43671050,4817434451786.93,1.04,-3.9,-342.15,2.69,Semiconductor
2023-08-31,8412.52,8465.56,8684.83,8278.0,94550109,7689581251866.76,4.91,0.33,27.8,2.94,Semiconductor
2023-09-01,8420.43,8409.21,8509.37,8351.52,244797029,26403848626955.31,1.89,-0.67,-56.34,3.42,Semiconductor
2023-09-04,8561.57,8636.42,8728.9,8529.38,86030511,8698948694116.05,2.34,2.7,227.21,3.28,Semiconductor
2023-09-05,8455.61,8513.47,8561.69,8281.13,41574117,3084885132354.06,3.39,-1.42,-122.95,2.18,Semiconductor
2023-09-06,8641.77,8478.36,8816.7,8396.7,101499973,6992656662869.76,5.0,-0.41,-35.11,1.84,Semiconductor
2023-09-07,8335.76,8277.07,8389.98,8205.41,157049122,11941076432652.95,2.25,-2.37,-201.29,1.89,Semiconductor
2023-09-08,8494.67,8468.39,8588.93,8391.13,111738456,12610740389931.36,2.36,2.31,191.32,3.4,Semiconductor
2023-09-11,8543.4,8506.66,8611.47,8448.87,30345048,2760028313841.44,1.92,0.45,38.28,2.45,Semiconductor
2023-09-12,8467.06,8445.37,8580.66,8199.25,85516861,9846869731151.1,4.65,-0.72,-61.29,1.1,Semiconductor
2023-09-13,8407.84,8414.13,8436.94,8360.54,52194136,5056292049963.08,0.91,-0.37,-31.25,0.53,Semiconductor
2023-09-14,8466.79,8413.31,8525.94,8239.07,67406904,4666921292177.57,3.48,-0.01,-0.81,0.63,Semiconductor
2023-09-15,8022.8,8078.92,8156.83,7973.95,54457203,6125359802001.24,2.29,-3.97,-334.4,4.4,Semiconductor
2023-09-18,8457.83,8345.97,8478.5,8308.36,95188958,11562220483757.91,2.05,3.31,267.06,2.56,Semiconductor
2023-09-19,8616.84,8608.14,8731.3,8547.78,55037512,4036293125817.85,2.15,3.14,262.17,3.46,Semiconductor
2023-09-20,8680.32,8622.25,8760.67,8527.83,133407117,10879774771709.95,2.73,0.16,14.11,4.68,Semiconductor
2023-09-21,8724.38,8610.58,8763.42,8608.14,65562521,7343917831210.88,1.8,-0.14,-11.67,1.07,Semiconductor
2023-09-22,8409.15,8374.6,8413.41,8367.05,58718232,7366401559324.91,0.55,-2.74,-235.99,2.51,Semiconductor
2023-09-25,8724.02,8783.83,8793.64,8698.51,87389624,10849570701518.06,1.09,4.89,409.23,2.93,Semiconductor
2023-09-26,9247.33,9153.56,9295.67,9143.23,78499667,6246105969377.44,1.67,4.21,369.74,4.29,Semiconductor
2023-09-27,9391.15,9259.22,9524.26,9256.64,88650201,10055731278215.59,2.89,1.15,105.66,4.97,Semiconductor
2023-09-28,9321.51,9476.46,9646.89,9308.68,61428327,7367593794649.94,3.63,2.35,217.23,3.7,Semiconductor
2023-09-29,9799.3,9807.69,9948.66,9793.73,127962531,15582068859677.2,1.58,3.5,331.23,3.39,Semiconductor
2023-10-09,10119.47,10094.75,10158.8,9918.73,107729285,13024364799186.75,2.42,2.93,287.06,4.64,Semiconductor
2023-10-10,9835.93,9857.79,9959.45,9776.23,65258218,6462244203882.38,1.87,-2.35,-236.96,4.27,Semiconductor
2023-10-11,9674.52,9776.85,9798.88,9661.19,99070133,12281322715723.18,1.43,-0.82,-80.95,4.39,Semiconductor
2023-10-12,9836.39,9909.9,10004.3,9470.93,57569154,7473130198813.55,5.63,1.36,133.05,0.51,Semiconductor
2023-10-13,9816.39,9971.27,9984.5,9641.82,87323802,10475192408141.41,3.55,0.62,61.37,2.81,Semiconductor
2023-10-16,10268.24,10186.51,10295.66,10132.49,99201013,11600768540348.3,1.61,2.16,215.24,4.02,Semiconductor
2023-10-17,10494.92,10375.21,10623.97,10226.63,74391946,7358038665362.88,3.89,1.85,188.7,1.32,Semiconductor
2023-10-18,10571.51,10452.14,10582.86,10381.0,43572412,5379967143102.27,1.94,0.74,76.93,3.88,Semiconductor
2023-10-19,9692.95,9695.36,9839.79,9618.35,36153405,3118842528467.22,2.3,-7.24,-756.78,0.54,Semiconductor
2023-10-20,10041.48,10018.6,10081.09,9997.2,76038243,6482135191494.37,0.84,3.33,323.24,3.09,Semiconductor
2023-10-23,10351.17,10258.97,10436.12,10132.06,45720920,6306353187657.53,3.0,2.4,240.38,4.33,Semiconductor
2023-10-24,10837.24,10858.49,10901.64,10762.44,111235752,15380675389980.5,1.29,5.84,599.51,2.44,Semiconductor
2023-10-25,10633.27,10718.74,10825.36,10503.94,30879955,4151734349603.29,3.06,-1.29,-139.75,3.83,Semiconductor
2023-10-26,10122.24,10171.0,10312.23,10022.41,126863195,18705705759255.32,2.89,-5.11,-547.74,2.89,Semiconductor
2023-10-27,10139.62,10124.69,10229.66,9998.13,67354683,7273226908611.23,2.32,-0.46,-46.3,3.41,Semiconductor
2023-10-30,10197.72,10259.22,10301.25,10128.63,42834795,4745252498422.6,1.7,1.33,134.53,2.83,Semiconductor
2023-10-31,10177.67,10137.37,10324.69,10082.01,52395338,5787541637485.85,2.41,-1.19,-121.85,2.64,Semiconductor
2023-11-01,10411.93,10531.82,10556.26,10407.2,59305463,7031046414080.73,1.43,3.89,394.45,4.29,Semiconductor
2023-11-02,10321.33,10342.41,10423.52,10253.05,83596569,10020516069464.48,1.66,-1.8,-189.4,0.92,Semiconductor
2023-11-03,10353.52,10318.37,10419.81,10183.3,35582869,4936840583055.39,2.32,-0.23,-24.04,3.13,Semiconductor
2023-11-06,10263.87,10252.46,10335.8,10176.22,40647729,3968991917953.48,1.57,-0.64,-65.91,1.02,Semiconductor
2023-11-07,10985.75,11054.0,11068.23,10892.73,55832680,6812738610448.27,1.61,7.82,801.54,3.03,Semiconductor
2023-11-08,10845.64,10779.09,10893.01,10770.87,64658887,8040099743993.53,1.13,-2.49,-274.92,4.84,Semiconductor
2023-11-09,10984.82,10960.66,11032.92,10939.48,93947553,9456830261956.02,0.85,1.68,181.57,0.76,Semiconductor
2023-11-10,10411.53,10597.49,10717.65,10346.78,75121437,10280497723725.26,3.58,-3.31,-363.17,2.4,Semiconductor
2023-11-13,10745.5,10704.56,10810.69,10586.27,54041253,4855764044811.17,2.12,1.01,107.07,4.11,Semiconductor
2023-11-14,10386.86,10423.83,10634.59,10357.79,73900130,9321967339678.62,2.67,-2.62,-280.73,2.16,Semiconductor
2023-11-15,10702.67,10750.08,10997.06,10641.25,71323896,7218828575159.16,3.34,3.13,326.25,2.84,Semiconductor
2023-11-16,10951.91,11028.8,11064.65,10940.57,57894603,5145913634660.36,1.13,2.59,278.72,1.02,Semiconductor
2023-11-17,11024.49,11118.16,11261.69,10876.63,69589982,7899917341137.39,3.54,0.81,89.36,1.5,Semiconductor
2023-11-20,10709.11,10690.56,10743.79,10672.4,22392410,2634214694854.15,0.67,-3.85,-427.6,3.59,Semiconductor
2023-11-21,10728.96,10679.98,10743.18,10631.42,104713901,15344892040408.27,1.05,-0.1,-10.58,4.23,Semiconductor
2023-11-22,10608.0,10594.37,10872.44,10514.48,86354812,9930890452430.18,3.4,-0.8,-85.61,3.41,Semiconductor
2023-11-23,10932.5,10845.99,10978.39,10755.98,138861985,21699909468398.66,2.07,2.38,251.63,4.27,Semiconductor
2023-11-24,10629.0,10577.34,10662.09,10476.7,43772886,6434679573177.98,1.77,-2.48,-268.65,3.23,Semiconductor
2023-11-27,10740.55,10924.72,11008.07,10595.33,87377640,8924489848851.38,3.9,3.28,347.38,4.15,Semiconductor
2023-11-28,11139.67,11226.1,11269.69,11045.05,25330211,2584833555662.25,2.03,2.76,301.38,4.92,Semiconductor
2023-11-29,10907.51,10799.7,11055.86,10637.56,27158062,2847020503986.11,3.93,-3.8,-426.4,0.87,Semiconductor
2023-11-30,10624.18,10738.69,10914.62,10573.84,58324106,6587538756641.85,3.22,-0.56,-61.01,2.66,Semiconductor
2023-12-01,10482.14,10728.62,10892.15,10467.13,49163727,6374007782599.48,4.06,-0.09,-10.07,1.35,Semiconductor
2023-12-04,11205.96,11036.18,11339.77,10838.27,110847937,10849253203815.62,4.63,2.87,307.55,2.59,Semiconductor
2023-12-05,10856.44,10829.46,10901.38,10750.37,118351787,15026852711311.58,1.4,-1.87,-206.72,2.75,Semiconductor
2023-12-06,10835.29,10897.82,11027.61,10797.88,124749202,16402864509547.92,2.13,0.63,68.37,3.3,Semiconductor
2023-12-07,11158.54,11238.64,11403.14,11144.43,88538279,12563726952740.98,2.32,3.13,340.81,2.48,Semiconductor
2023-12-08,11383.19,11323.33,11405.3,11169.85,90467817,12139760231805.34,2.11,0.75,84.69,1.96,Semiconductor
2023-12-11,10783.24,10740.12,10804.29,10601.56,34592616,5118255762686.45,1.91,-5.15,-583.21,0.69,Semiconductor
2023-12-12,10625.9,10596.77,10776.57,10595.72,132203234,17499177078401.9,1.71,-1.33,-143.34,0.66,Semiconductor
2023-12-13,10853.13,10870.37,10894.42,10731.36,122785080,19315867445624.14,1.52,2.58,273.59,1.29,Semiconductor
2023-12-14,10993.48,11113.02,11180.82,10979.92,32934448,4723783526660.41,1.83,2.23,242.65,2.52,Semiconductor
2023-12-15,10415.5,10418.65,10473.49,10394.38,82972811,9554728300696.33,0.76,-6.25,-694.37,2.38,Semiconductor
2023-12-18,10576.2,10482.42,10607.47,10450.51,49955493,4957849874485.48,1.5,0.61,63.77,1.36,Semiconductor
2023-12-19,10716.31,10765.32,10917.76,10667.2,165553939,14389178519774.86,2.35,2.7,282.9,4.2,Semiconductor
2023-12-20,10988.35,10933.15,11187.29,10839.8,40325470,3806074797724.19,3.21,1.56,167.83,3.58,Semiconductor
2023-12-21,11100.83,11138.69,11280.42,11011.98,68771209,7145239915584.45,2.44,1.88,205.54,2.04,Semiconductor
2023-12-22,11866.8,11787.46,11894.7,11653.43,72058191,8081957828696.49,2.07,5.82,648.77,4.09,Semiconductor
2023-12-25,11682.06,11779.02,11964.5,11652.59,63931483,9935972911745.48,2.68,-0.07,-8.45,4.95,Semiconductor
2023-12-26,11886.79,11885.42,11922.35,11638.64,192225145,24451509045628.92,2.44,0.9,106.41,1.6,Semiconductor
2023-12-27,11623.11,11578.71,11791.05,11381.42,152935460,18189213869712.2,3.6,-2.58,-306.71,2.13,Semiconductor
2023-12-28,11314.18,11378.74,11440.21,11169.14,28953414,2756394804923.21,2.43,-1.73,-199.97,4.97,Semiconductor
2023-12-29,11313.01,11278.66,11350.94,11249.41,83768034,11120778977789.9,0.9,-0.88,-100.08,1.12,Semiconductor
2024-01-04,11549.77,11552.64,11761.37,11403.96,65288403,9270049394657.71,3.13,2.43,273.98,0.85,Semiconductor
2024-01-05,11312.39,11316.59,11547.98,11273.56,99647148,15950831650551.53,2.43,-2.04,-236.06,2.84,Semiconductor
2024-01-08,11646.77,11713.45,11854.71,11567.46,73034903,9855164811076.66,2.48,3.51,396.87,2.61,Semiconductor
2024-01-09,11455.95,11360.78,11585.9,11307.3,43736620,4001907823738.4,2.46,-3.01,-352.68,0.85,Semiconductor
2024-01-10,11478.06,11569.92,11576.5,11411.69,39085135,3824332718071.53,1.44,1.84,209.14,1.81,Semiconductor
2024-01-11,11782.17,11754.55,11927.29,11665.0,53706613,6247969397090.24,2.25,1.6,184.63,2.39,Semiconductor
2024-01-12,11760.67,11845.17,11998.81,11652.02,61819588,6571550781634.03,2.98,0.77,90.62,4.2,Semiconductor
2024-01-15,12170.89,12177.66,12281.06,12166.19,72344780,11800080807580.49,0.94,2.81,332.49,3.69,Semiconductor
2024-01-16,11994.99,11930.56,12205.5,11696.76,49363501,5156119030821.98,4.35,-2.03,-247.1,4.62,Semiconductor
2024-01-17,11752.23,11780.81,11852.64,11734.48,154080676,16564541584685.39,1.01,-1.26,-149.75,2.0,Semiconductor
2024-01-18,11172.57,11468.93,11597.43,11101.36,85808382,12466482909957.77,4.47,-2.65,-311.88,1.89,Semiconductor
2024-01-19,11347.91,11477.56,11600.9,11182.07,101643143,11289800070225.64,3.75,0.08,8.63,2.58,Semiconductor
2024-01-22,11237.29,11444.75,11453.09,11070.03,61259824,10364810302569.36,3.46,-0.29,-32.81,0.53,Semiconductor
2024-01-23,11731.62,11724.93,11740.38,11661.48,39084505,6435072921892.13,0.68,2.45,280.18,1.43,Semiconductor
2024-01-24,11857.28,11857.78,11900.34,11823.12,102121149,15998543560450.36,0.65,1.13,132.85,1.45,Semiconductor
2024-01-25,12056.99,12092.61,12108.24,11730.33,39955136,5025827232585.5,3.22,1.98,234.83,0.77,Semiconductor
2024-01-26,11968.59,12031.91,12084.48,11706.54,23880983,2412873829346.62,3.23,-0.5,-60.7,2.55,Semiconductor
2024-01-29,12197.21,12174.59,12262.22,12168.42,87121260,10982989612411.01,0.77,1.19,142.69,4.57,Semiconductor
2024-01-30,12643.02,12798.62,12853.4,12593.56,45000916,6126439160037.31,2.06,5.13,624.03,0.52,Semiconductor
2024-01-31,12421.79,12322.83,12591.28,12239.75,55554176,6087346909481.89,2.87,-3.72,-475.79,3.33,Semiconductor
2024-02-01,11701.81,11694.43,11909.98,11561.82,92896314,9608379916343.26,3.01,-5.1,-628.4,4.46,Semiconductor
2024-02-02,11814.32,11908.83,11975.1,11812.98,41235516,6225135461436.78,1.37,1.83,214.4,0.98,Semiconductor
2024-02-05,12062.67,12105.22,12149.41,11879.45,29470388,3434323875903.16,2.27,1.65,196.39,4.63,Semiconductor
2024-02-06,11630.1,11642.94,11672.68,11611.65,120807849,17928100397868.02,0.53,-3.82,-462.28,4.18,Semiconductor
2024-02-07,11685.69,11822.82,11862.11,11430.5,63773335,8925702981522.59,3.78,1.54,179.88,1.47,Semiconductor
2024-02-08,11561.03,11496.24,11735.6,11438.86,123120273,20255013475999.5,2.59,-2.76,-326.58,4.57,Semiconductor
2024-02-09,12094.7,11997.4,12233.59,11985.49,89797388,14630418731407.25,2.07,4.36,501.16,4.12,Semiconductor
2024-02-12,12067.85,12055.96,12187.73,12045.07,91132356,9953681870336.64,1.18,0.49,58.56,1.0,Semiconductor
2024-02-13,12088.36,11993.6,12179.65,11818.79,71250864,10486347215148.34,3.05,-0.52,-62.37,4.24,Semiconductor
2024-02-14,11984.66,11723.69,12012.52,11578.47,71221360,10497240051663.0,3.75,-2.25,-269.91,2.94,Semiconductor
2024-02-15,11614.0,11800.19,11897.77,11570.59,115786134,19175155945029.46,2.83,0.65,76.5,4.17,Semiconductor
2024-02-16,11285.36,11280.44,11326.47,11247.83,98664522,13897438534268.28,0.7,-4.4,-519.75,3.28,Semiconductor
2024-02-19,10387.93,10506.47,10513.63,10318.31,48909809,4617115806932.04,1.89,-6.86,-773.98,2.26,Semiconductor
2024-02-20,10186.33,10054.52,10262.34,9860.25,84014538,8286036791141.74,4.08,-4.3,-451.95,3.21,Semiconductor
2024-02-21,10401.17,10379.69,10410.64,10236.4,48173916,6231977110550.87,1.7,3.23,325.18,3.36,Semiconductor
2024-02-22,10056.98,10116.3,10157.14,10050.41,56158969,8171623685291.61,1.06,-2.54,-263.39,3.95,Semiconductor
2024-02-23,9693.78,9715.03,9762.24,9560.87,87241565,12069766914560.68,2.11,-3.97,-401.27,4.24,Semiconductor
2024-02-26,9804.56,9695.73,9836.0,9614.94,47811703,4874108099384.59,2.3,-0.2,-19.3,3.48,Semiconductor
2024-02-27,10343.68,10304.54,10372.55,10179.55,70689419,10062936035933.05,1.9,6.28,608.81,4.95,Semiconductor
2024-02-28,10676.4,10624.73,10708.44,10514.38,79403361,9768511134178.94,1.85,3.11,320.19,4.0,Semiconductor
2024-02-29,10521.81,10391.92,10730.04,10375.23,55413446,6478563083181.21,3.42,-2.19,-232.81,4.6,Semiconductor
2024-03-01,10240.4,10158.96,10296.27,10150.22,94097487,9995431694585.64,1.44,-2.24,-232.96,1.94,Semiconductor
2024-03-04,10031.46,9937.63,10092.13,9816.65,52707438,6676932197620.54,2.81,-2.18,-221.33,1.92,Semiconductor
2024-03-05,9679.03,9689.31,9746.72,9662.62,105193837,12432052914537.44,0.87,-2.5,-248.32,2.13,Semiconductor
2024-03-06,9655.36,9841.69,9950.53,9551.33,70094015,7327964288033.53,4.18,1.57,152.38,2.48,Semiconductor
2024-03-07,9762.52,9754.03,9840.17,9669.6,71586920,9314712465877.55,1.76,-0.89,-87.66,4.83,Semiconductor
2024-03-08,9402.13,9454.9,9546.88,9290.99,41892717,4220519271547.53,2.75,-3.07,-299.14,0.83,Semiconductor
2024-03-11,9166.18,9105.87,9200.06,8919.08,58391920,6428739891924.05,3.15,-3.69,-349.03,2.74,Semiconductor
2024-03-12,9552.9,9697.1,9768.59,9412.48,72379104,7542744915198.85,3.78,6.49,591.23,1.23,Semiconductor
2024-03-13,9971.43,9902.53,10049.22,9819.21,109584927,9569162192027.89,2.34,2.12,205.43,4.15,Semiconductor
2024-03-14,9685.43,9670.11,9828.14,9585.1,55904633,4934830209350.64,2.54,-2.35,-232.42,0.64,Semiconductor
2024-03-15,10032.94,10003.21,10179.29,9943.76,109381734,13783431216631.86,2.37,3.44,333.1,2.55,Semiconductor
2024-03-18,9735.78,9685.44,9750.83,9624.99,45000727,5961827848798.17,1.31,-3.18,-317.77,2.28,Semiconductor
2024-03-19,9650.79,9653.1,9693.2,9629.44,77600271,8449089905610.61,0.66,-0.33,-32.34,0.91,Semiconductor
2024-03-20,9564.46,9591.28,9771.71,9333.5,50963080,5024443245285.47,4.69,-0.64,-61.82,2.2,Semiconductor
2024-03-21,9737.0,9645.04,9794.69,9523.99,142106110,14193428559798.18,2.84,0.56,53.76,4.14,Semiconductor
2024-03-22,9442.25,9395.44,9574.7,9376.93,129843125,14863097733297.44,2.11,-2.59,-249.6,1.12,Semiconductor
2024-03-25,9488.53,9433.94,9585.23,9348.2,75742756,8055743525486.6,2.54,0.41,38.5,4.93,Semiconductor
2024-03-26,8970.6,8976.82,9028.55,8798.16,50247127,3610809200143.82,2.62,-4.85,-457.12,0.76,Semiconductor
2024-03-27,8894.8,8886.62,8970.12,8750.73,30753455,3662226281983.22,2.51,-1.0,-90.2,1.8,Semiconductor
2024-03-28,9222.28,9223.3,9305.72,9057.6,79331470,6582521722123.2,2.74,3.79,336.68,3.99,Semiconductor
